Year,Status,Adult Mortality,Infant Deaths,Alcohol,Percentage Expenditure,Hepatitis B,Measles,BMI,Under-five Deaths,Polio,Total Expenditure,Diphtheria,HIV/AIDS,GDP,Population,Thinness 1-19 Years,Thinness 5-9 Years,Income Composition of Resources,Schooling
2003,0.0,0.029085872576177285,0.0038888888888888888,0.35330347144456886,0.015042145260534887,0.7959183673469387,0.0,0.522595596755504,0.0032,0.6458333333333333,0.29947765525246667,0.7938144329896907,0.04356435643564356,0.019895329185182224,0.0006930753813208402,0.12681159420289856,0.11929824561403508,0.7014767932489452,0.5990338164251208
2002,0.0,0.26038781163434904,0.0038888888888888888,0.3594624860022396,0.00023991855628342865,0.6326530612244897,0.0,0.511008111239861,0.0032,0.7395833333333333,0.3145676146256529,0.8247422680412371,0.04554455445544554,0.00030866915055634216,0.006826284181789602,0.13043478260869568,0.12280701754385966,0.6962025316455697,0.5942028985507246
2001,0.0,0.2590027700831025,0.0038888888888888888,0.3426651735722284,0.01745510972059282,0.6632653061224489,0.0005325591588393038,0.4994206257242179,0.0036000000000000003,0.7083333333333333,0.3029599535693558,0.7216494845360825,0.047524752475247525,0.024003088293404543,0.0067218222791866865,0.13405797101449277,0.12280701754385966,0.6919831223628691,0.5942028985507246
2000,0.0,0.24238227146814406,0.0038888888888888888,0.36786114221724525,0.002299418961275256,0.6836734693877551,0.0011923669662508307,0.4878331402085748,0.0036000000000000003,0.7083333333333333,0.3209518282066164,0.7835051546391752,0.047524752475247525,0.002355797195559822,0.006617866614024155,0.13405797101449277,0.1263157894736842,0.6867088607594936,0.5893719806763285
2011,0.0,0.18005540166204986,0.0038888888888888888,0.22284434490481525,0.01769726800110465,0.8877551020408162,0.0012112186178911601,0.5840092699884125,0.0032,0.8541666666666666,0.3221125943122461,0.8865979381443299,0.0,0.04381659769815365,0.011730271961727892,0.043478260869565216,0.03859649122807018,0.7489451476793249,0.6376811594202898
2010,0.0,0.1842105263157895,0.0038888888888888888,0.22060470324748044,0.018887589048973103,0.08163265306122448,0.0,0.0544611819235226,0.0032,0.8854166666666666,0.3209518282066164,0.9175257731958762,0.0,0.039066886225732164,0.00115424841493193,0.043478260869565216,0.03859649122807018,0.7415611814345991,0.6328502415458936
2009,0.0,0.1883656509695291,0.0038888888888888888,0.21612541993281079,0.014483844292966995,0.9183673469387754,0.0,0.046349942062572425,0.0032,0.9166666666666666,0.3023795705165409,0.9484536082474226,0.0,0.035695615562511336,0.011354589679251513,0.043478260869565216,0.03859649122807018,0.7405063291139241,0.6328502415458936
2008,0.0,0.19113573407202217,0.0038888888888888888,0.20996640537513997,0.010160739517852463,0.9387755102040816,4.712912910082335e-06,0.5596755504055619,0.0036000000000000003,0.9479166666666666,0.3070226349390598,0.9690721649484536,0.0,0.03585829717268409,0.011166228388704348,0.043478260869565216,0.03859649122807018,0.7362869198312236,0.6280193236714976
2007,0.0,0.018005540166204984,0.0038888888888888888,0.2026875699888018,0.0010064048678709585,0.9489795918367346,0.0,0.5515643105446119,0.0036000000000000003,0.9583333333333333,0.3232733604178758,0.9690721649484536,0.0019801980198019802,0.0030043997984747313,0.0011016801008171477,0.04710144927536231,0.042105263157894736,0.7341772151898733,0.6231884057971014
2006,0.0,0.19806094182825487,0.0044444444444444444,0.19652855543113104,0.0009825420783826648,0.9693877551020408,0.0,0.5434530706836617,0.0036000000000000003,0.9270833333333333,0.31863029599535697,0.9690721649484536,0.0039603960396039604,0.0028035765540592706,0.0010794945348228987,0.04710144927536231,0.042105263157894736,0.731012658227848,0.6183574879227054
2005,0.0,0.20775623268698062,0.0044444444444444444,0.19764837625979845,0.0009288117678476468,0.9285714285714285,0.0,0.5353418308227115,0.0036000000000000003,0.8958333333333333,0.3192106790481718,0.9278350515463917,0.0039603960396039604,0.0026874074610955603,0.01061568241974015,0.04710144927536231,0.042105263157894736,0.7257383966244725,0.6183574879227054
2004,0.0,0.20360110803324102,0.0044444444444444444,0.2038073908174692,0.0008408253783652562,0.8877551020408162,0.0,0.5272305909617613,0.0036000000000000003,0.0625,0.3395240858966918,0.8865979381443299,0.0039603960396039604,0.0023233538491181562,0.0010508198550126698,0.050724637681159424,0.042105263157894736,0.719409282700422,0.6135265700483091
2003,0.0,0.20775623268698062,0.0044444444444444444,0.20604703247480405,0.0009374700037460798,0.8265306122448979,0.0,0.5191193511008111,0.004,0.9791666666666665,0.3534532791642484,0.8762886597938144,0.0039603960396039604,0.0020373035960510326,0.0010271032105918538,0.050724637681159424,0.045614035087719294,0.7162447257383967,0.608695652173913
2002,0.0,0.21606648199445985,0.0044444444444444444,0.21668533034714446,0.00961936351927831,0.7551020408163265,0.0,0.511008111239861,0.004,0.8854166666666666,0.24666279744631456,0.8865979381443299,0.0039603960396039604,0.01831220967372033,1.0582294708004023e-05,0.050724637681159424,0.045614035087719294,0.7120253164556962,0.6038647342995169
2001,0.0,0.21745152354570638,0.005,0.23068309070548712,0.0007489120377995391,0.693877551020408,9.42582582016467e-06,0.5017381228273464,0.004,0.0625,0.20255368543238536,0.8969072164948453,0.0039603960396039604,0.001611634739799783,0.009933631421395863,0.05434782608695653,0.04912280701754386,0.7067510548523207,0.5990338164251208
2000,0.0,0.22437673130193908,0.005,0.22284434490481525,0.004321132034130416,0.3571428571428571,0.0,0.4936268829663964,0.0044,0.8333333333333333,0.17469529889727217,0.8762886597938144,0.0039603960396039604,0.012164164726957416,0.009760383057427746,0.05434782608695653,0.04912280701754386,0.7046413502109704,0.5990338164251208
2011,0.0,0.27146814404432135,0.0011111111111111111,0.13213885778275478,0.028197166347409316,0.8979591836734693,0.0,0.6071842410196987,0.0008,0.0625,0.3737666860127684,0.8969072164948453,0.0039603960396039604,0.03134071112480395,0.0004785852829155468,0.057971014492753624,0.052631578947368425,0.7025316455696202,0.6280193236714976
2010,0.0,0.26315789473684215,0.0011111111111111111,0.13157894736842105,0.024096126753421137,0.8979591836734693,0.0,0.6002317497103128,0.0008,0.8958333333333333,0.379570516540917,0.8969072164948453,0.0039603960396039604,0.029140557127600858,0.004764499656631897,0.057971014492753624,0.052631578947368425,0.6983122362869199,0.6231884057971014
2009,0.0,0.030470914127423823,0.0011111111111111111,0.1422172452407615,0.021377604182055112,0.9183673469387754,0.0,0.5921205098493627,0.0008,0.9166666666666666,0.3749274521183982,0.9175257731958762,0.0039603960396039604,0.0282350494347724,0.004743361345189893,0.057971014492753624,0.052631578947368425,0.6983122362869199,0.6183574879227054
2008,0.0,0.2673130193905817,0.0011111111111111111,0.14949608062709968,0.0027700073722254433,0.9897959183673468,0.0,0.5840092699884125,0.0012000000000000001,0.9895833333333333,0.338943702843877,0.9896907216494845,0.0039603960396039604,0.002984502467771739,4.7220746404829225e-05,0.06159420289855072,0.056140350877192984,0.6951476793248945,0.6473429951690821
2007,0.0,0.030470914127423823,0.0011111111111111111,0.15789473684210528,0.0026849055168787802,0.9999999999999999,0.0,0.05561993047508691,0.0012000000000000001,1.0,0.3453279164248404,0.9999999999999999,0.0039603960396039604,0.0027956184894383893,0.0005282189656392768,0.06159420289855072,0.056140350877192984,0.6930379746835443,0.6231884057971014
2006,0.0,0.29085872576177285,0.0016666666666666666,0.15453527435610304,0.0029643679830844982,0.9693877551020408,0.0,0.047508690614136734,0.0012000000000000001,0.96875,0.36622170632617523,0.9690721649484536,0.0019801980198019802,0.0030315280961318324,0.0005073534813979691,0.06159420289855072,0.056140350877192984,0.6867088607594936,0.6231884057971014
2005,0.0,0.29362880886426596,0.0016666666666666666,0.15453527435610304,0.022618311264503727,0.8979591836734693,0.0,0.5608342989571263,0.0012000000000000001,0.8958333333333333,0.39582124201973307,0.8969072164948453,0.0019801980198019802,0.023777583889075814,0.0004860860987307074,0.06521739130434782,0.05964912280701755,0.679324894514768,0.6135265700483091
2004,0.0,0.296398891966759,0.0016666666666666666,0.16181410974244123,0.02046240456221454,0.08163265306122448,0.0,0.5515643105446119,0.0012000000000000001,0.0625,0.4022054556006964,0.07216494845360825,0.0039603960396039604,0.02207849842121632,5.209994787222839e-06,0.06521739130434782,0.05964912280701755,0.6708860759493671,0.5990338164251208
2003,0.0,0.038781163434903045,0.0016666666666666666,0.17301231802911535,0.020540868208795738,0.9489795918367346,0.0,0.5422943221320973,0.0016,0.9375,0.4201973302379571,0.9484536082474226,0.0039603960396039604,0.021129761097128847,0.004615263177851353,0.06884057971014493,0.06315789473684211,0.6624472573839663,0.5797101449275363
2002,0.0,0.03185595567867036,0.0016666666666666666,0.16573348264277718,0.0015238926307427941,0.8163265306122448,0.0,0.5330243337195828,0.0016,0.8125,0.43702843876958797,0.8144329896907216,0.005940594059405941,0.002070394851470838,4.590839346777176e-05,0.06884057971014493,0.06315789473684211,0.6550632911392406,0.5700483091787439
2001,0.0,0.30193905817174516,0.0022222222222222222,0.1606942889137738,0.017048622460356228,0.7551020408163265,9.42582582016467e-06,0.5237543453070684,0.0016,0.9479166666666666,0.4544399303540336,0.9278350515463917,0.005940594059405941,0.019611228474219724,0.0004605817791959846,0.07246376811594203,0.06666666666666667,0.6487341772151899,0.5603864734299516
2000,0.0,0.30055401662049863,0.0022222222222222222,0.15565509518477044,0.018155576877383995,0.9999999999999999,0.0,0.5133256083429896,0.002,0.9895833333333333,0.4526987811955891,0.9999999999999999,0.005940594059405941,0.018769072302905733,0.0045349538248850955,0.07246376811594203,0.06666666666666667,0.640295358649789,0.5458937198067633
2011,0.0,0.39473684210526316,0.003333333333333333,0.0341545352743561,0.001077002789849928,0.9693877551020408,0.00022621981968395206,0.17960602549246812,0.0032,0.96875,0.18746372605919906,0.9690721649484536,0.01188118811881188,0.004876135026454738,0.0003458142734937029,0.31521739130434784,0.3017543859649122,0.4272151898734177,0.24154589371980675
2010,0.0,0.4113573407202216,0.003333333333333333,0.0335946248600224,0.0008910408931778516,0.08163265306122448,0.00024035855841419908,0.1738122827346466,0.0036000000000000003,0.0625,0.1665699361578642,0.07216494845360825,0.015841584158415842,0.004031755597254149,3.396814580899626e-05,0.31884057971014496,0.30526315789473685,0.4261603375527426,0.24637681159420288
2009,0.0,0.4293628808864266,0.003333333333333333,0.03471444568868981,8.086074657502001e-05,0.9285714285714285,0.00038645885862675146,0.16801853997682503,0.0036000000000000003,0.9270833333333333,0.17005223447475332,0.9278350515463917,0.017821782178217824,0.0003530479609825441,0.00033334382906530344,0.322463768115942,0.30877192982456136,0.42405063291139244,0.25120772946859904
2008,0.0,0.44459833795013853,0.003333333333333333,0.02687569988801792,0.000603992633311543,0.9489795918367346,0.0,0.1633835457705678,0.0036000000000000003,0.9479166666666666,0.19268717353453277,0.9484536082474226,0.019801980198019806,0.0027283829712702705,0.0032713001567110165,0.32608695652173914,0.3157894736842105,0.42827004219409287,0.25120772946859904
2007,0.0,0.45429362880886426,0.003333333333333333,0.06830907054871221,0.0005864430926953266,0.9183673469387754,0.0002592102100545284,0.15874855156431056,0.0036000000000000003,0.9166666666666666,0.16947185142193846,0.9175257731958762,0.023762376237623763,0.0026486974472500805,0.0032100075552266793,0.3297101449275362,0.319298245614035,0.4272151898734177,0.25603864734299514
2006,0.0,0.46398891966759004,0.0038888888888888888,0.05375139977603583,0.0005442888008052927,0.9489795918367346,0.0006032528524905389,0.15411355735805332,0.0036000000000000003,0.9479166666666666,0.17005223447475332,0.9484536082474226,0.025742574257425738,0.0024850600211303226,0.0003606373694771099,0.33333333333333337,0.32280701754385965,0.4272151898734177,0.25603864734299514
2005,0.0,0.045706371191135735,0.0038888888888888888,0.0593505039193729,0.0002599954799281556,0.9693877551020408,8.954534529156437e-05,0.14947856315179608,0.0036000000000000003,0.96875,0.150899593731863,0.9690721649484536,0.0297029702970297,0.0023082584728312703,3.065480243964093e-05,0.33695652173913043,0.32982456140350874,0.0,0.2608695652173913
2004,0.0,0.47229916897506924,0.0038888888888888888,0.03527435610302351,0.0005267464049853562,0.846938775510204,0.00011310990984197603,0.14600231749710313,0.004,0.9895833333333333,0.1607661056297156,0.9896907216494845,0.033663366336633666,0.002397737111854324,0.002982232395198841,0.3442028985507246,0.3333333333333333,0.0,0.24154589371980675
2003,0.0,0.4736842105263158,0.0038888888888888888,0.03079507278835387,0.0003549296398989153,0.9183673469387754,0.0017720552541909578,0.14252607184241023,0.004,0.9583333333333333,0.18165989553105047,0.9381443298969072,0.03564356435643564,0.0019393399288996592,0.0028892099129854357,0.34782608695652173,0.33684210526315783,0.0,0.22705314009661837
2002,0.0,0.4736842105263158,0.0038888888888888888,0.04591265397536394,3.609524483874186e-05,0.8673469387755102,0.002167939938637874,0.14020857473928156,0.004,0.9270833333333333,0.22228670922809052,0.07216494845360825,0.03564356435643564,0.00016855978308951937,0.0027936616537412268,0.35507246376811596,0.343859649122807,0.0,0.21256038647342998
2011,0.0,0.18975069252077564,0.0,0.0,0.11021332046998955,0.9489795918367346,3.2990390370576346e-05,0.660486674391657,0.0,0.9375,0.3168891468369124,0.9381443298969072,0.0,0.14645470136873315,0.00102592688481435,0.06521739130434782,0.06666666666666667,0.8839662447257384,0.7922705314009661
2010,0.0,0.1883656509695291,0.0,0.8376259798432252,0.092506456347314,0.9489795918367346,0.0,0.6558516801853997,0.0,0.9479166666666666,0.3412652350551364,0.9484536082474226,0.0,0.12282316524439386,0.0010290462349050236,0.06521739130434782,0.06666666666666667,0.8786919831223629,0.7826086956521738
2009,0.0,0.2146814404432133,0.0,0.841545352743561,0.0881466376941122,0.9591836734693877,0.0,0.6500579374275782,0.0,0.9583333333333333,0.3807312826465467,0.9587628865979381,0.0,0.12355883109874602,0.0010313957949336777,0.06884057971014493,0.06666666666666667,0.8818565400843882,0.7777777777777778
2008,0.0,0.22991689750692523,0.0,0.9507278835386338,0.01155407510599069,0.9489795918367346,0.0,0.645422943221321,0.0,0.9583333333333333,0.3615786419036564,0.9587628865979381,0.0,0.015883614216844037,1.0314104796838569e-05,0.06884057971014493,0.07017543859649122,0.880801687763713,0.7777777777777778
2007,0.0,0.26038781163434904,0.0,1.0000000000000002,0.09774811755421511,0.9591836734693877,4.712912910082335e-06,0.6407879490150636,0.0,0.9583333333333333,0.2780034822983169,0.9587628865979381,0.0,0.13916776931726968,1.0382891258203771e-05,0.06884057971014493,0.07017543859649122,0.8744725738396625,0.7777777777777778
2006,0.0,0.2590027700831025,0.0,0.9277715565509519,0.012543746860461242,0.9591836734693877,0.00012724864857222305,0.6361529548088065,0.0,0.9583333333333333,0.2745211839814277,0.9587628865979381,0.0,0.10567779712998265,0.00010406618722966824,0.07246376811594203,0.0736842105263158,0.8670886075949368,0.7777777777777778
2005,0.0,0.26038781163434904,0.0,0.868421052631579,0.007880144908932674,0.9591836734693877,9.42582582016467e-06,0.6315179606025493,0.0,0.96875,0.2803250145095763,0.9690721649484536,0.0,0.011216077669803096,0.001047054375914116,0.07246376811594203,0.0736842105263158,0.8565400843881857,0.7681159420289855
2004,0.0,0.26869806094182824,0.0,0.8432250839865623,0.005190994606366183,0.08163265306122448,0.0,0.6280417149478563,0.0,0.9583333333333333,0.2762623331398723,0.9484536082474226,0.0,0.007416093820620189,0.00010528270284976745,0.07608695652173914,0.07719298245614034,0.8491561181434599,0.7584541062801932
2011,0.0,0.34349030470914127,0.08666666666666667,0.07334826427771558,0.00347925878961419,0.6530612244897959,0.015340531522318,0.1738122827346466,0.09240000000000001,0.04166666666666666,0.3586767266395821,0.6494845360824741,0.025742574257425738,0.0029635131471216175,0.000731704003107726,0.06521739130434782,0.052631578947368425,0.4335443037974684,0.3961352657004831
2010,0.0,0.3601108033240997,0.09,0.07446808510638299,0.003477107365067762,0.6224489795918366,0.019959186174198687,0.16917728852838937,0.09720000000000001,0.6875,0.3766686012768427,0.6082474226804123,0.031683168316831684,0.0028506800956305495,0.00067799723441327,0.39492753623188404,0.056140350877192984,0.4229957805907173,0.3913043478260869
2009,0.0,0.3781163434903047,0.09388888888888888,0.06494960806270997,0.00276046119133289,0.5612244897959183,0.005542385582256826,0.1657010428736964,0.1024,0.6458333333333333,0.23447475333720255,0.5773195876288659,0.03762376237623762,0.0031725427890995994,0.06601662301354168,0.39855072463768115,0.05964912280701755,0.4145569620253164,0.3913043478260869
2008,0.0,0.3988919667590028,0.09833333333333333,0.06270996640537514,0.0019793638416822365,0.520408163265306,0.016547037227299076,0.16106604866743918,0.108,0.625,0.2269297736506094,0.5360824742268041,0.04554455445544554,0.002716273590900986,0.06429204517962796,0.4021739130434782,0.06315789473684211,0.39873417721518983,0.36714975845410625
2007,0.0,0.05263157894736842,0.10333333333333333,0.0587905935050392,0.0015638940627616122,0.4693877551020408,0.006814872067979056,0.15643105446118194,0.1144,0.6041666666666666,0.2507254788160186,0.03092783505154639,0.05346534653465346,0.002027719406771462,6.2719340896474325e-06,0.4057971014492754,0.38245614035087716,0.38185654008438824,0.3429951690821256
2011,0.0,0.27146814404432135,0.0,0.0,0.020626022979166894,0.9999999999999999,0.0,0.6778679026651216,0.0,1.0,0.2455020313406848,0.9999999999999999,0.0,0.036514234459008706,6.704902355454024e-05,0.14130434782608697,0.1263157894736842,0.7478902953586498,0.7101449275362318
2010,0.0,0.0013850415512465374,0.0,0.12541993281075028,0.003187049129018096,0.9999999999999999,0.0,0.6685979142526072,0.0,1.0,0.2240278583865351,0.9999999999999999,0.0,0.03063063650030648,6.643767421813715e-05,0.14130434782608697,0.1263157894736842,0.7447257383966245,0.7053140096618358
2009,0.0,0.030470914127423823,0.0,0.12877939529675253,0.003113498955963692,0.9999999999999999,4.712912910082335e-06,0.660486674391657,0.0,1.0,0.22576900754497967,0.9999999999999999,0.0,0.028260226159630523,0.0006584433302274314,0.14130434782608697,0.1263157894736842,0.7426160337552743,0.7004830917874396
2008,0.0,0.03462603878116344,0.0,0.1086226203807391,0.004160519961928103,0.9999999999999999,0.0,0.6523754345307068,0.0,1.0,0.19210679048171792,0.9999999999999999,0.0,0.03504186690318236,6.515391789984948e-05,0.14130434782608697,0.1263157894736842,0.7383966244725738,0.6908212560386474
2007,0.0,0.038781163434903045,0.0,0.11646136618141098,0.0003023384468529424,0.9999999999999999,0.0,0.6442641946697567,0.0,1.0,0.19558908879860706,0.9999999999999999,0.0,0.004003840514620511,0.0006451845465788914,0.14492753623188406,0.12982456140350876,0.7362869198312236,0.6859903381642511
2006,0.0,0.29085872576177285,0.0,0.11478163493840987,0.0026757905499551695,0.9999999999999999,0.0006409561557711975,0.6361529548088065,0.0,0.9895833333333333,0.20139291932675563,0.9896907216494845,0.0,0.031452757480266255,0.0006394644499433424,0.14492753623188406,0.12982456140350876,0.7331223628691983,0.6763285024154589
2005,0.0,0.2950138504155125,0.0,0.11254199328107505,0.0033055609141955443,0.9999999999999999,0.0,0.626882966396292,0.0,0.9791666666666665,0.1880441091120139,0.9690721649484536,0.0,0.030686619353650305,0.0006351409503379834,0.14492753623188406,0.12982456140350876,0.7373417721518988,0.6714975845410628
2004,0.0,0.30055401662049863,0.0,0.09070548712206047,0.0022584560710950784,0.9999999999999999,0.00017437777767304638,0.6164542294322133,0.0,0.96875,0.1880441091120139,0.9587628865979381,0.0,0.027953407231763875,0.0006324644613974475,0.14855072463768118,0.1333333333333333,0.7289029535864978,0.6473429951690821
2003,0.0,0.029085872576177285,0.0,0.09798432250839867,0.013029816334982847,0.9999999999999999,0.001437438437575112,0.6048667439165701,0.0,0.9583333333333333,0.1729541497388276,0.9484536082474226,0.0,0.023783396835586352,0.0006311304677759156,0.14855072463768118,0.1333333333333333,0.7267932489451477,0.6425120772946861
2002,0.0,0.029085872576177285,0.0,0.10302351623740202,0.010578676645237612,0.9999999999999999,0.0014327255246650299,0.593279258400927,0.0,0.9479166666666666,0.18049912942542076,0.9381443298969072,0.0,0.01894651773235941,0.00063040627772761,0.14855072463768118,0.1333333333333333,0.7246835443037976,0.6425120772946861
2001,0.0,0.30470914127423826,0.0,0.10750279955207168,0.0010632447063757492,0.9897959183673468,8.011951947139969e-05,0.581691772885284,0.0,0.9270833333333333,0.16889146836912358,0.9175257731958762,0.0,0.0019905032153299095,0.0006292678231479365,0.15217391304347827,0.13684210526315788,0.720464135021097,0.6376811594202898
2000,0.0,0.30470914127423826,0.0,0.11422172452407615,0.0016046451742601105,0.9897959183673468,0.0,0.04866743916570105,0.0,0.9166666666666666,0.20313406848520021,0.07216494845360825,0.0,0.0023030125683504397,0.0006269530427907592,0.15217391304347827,0.13684210526315788,0.7183544303797468,0.6328502415458936
2011,0.0,0.11357340720221606,0.0016666666666666666,0.6601343784994402,0.035108940455813496,0.7448979591836734,0.07045333509282083,0.06488991888760139,0.0012000000000000001,1.0,0.6360998258850841,0.9999999999999999,0.0,0.036750588888461964,0.05050220222561146,0.018115942028985504,0.017543859649122806,0.930379746835443,0.7777777777777778
2010,0.0,0.11772853185595568,0.0016666666666666666,0.654535274356103,0.0037371894984691866,0.6530612244897959,0.023790784370095627,0.05909617612977984,0.0012000000000000001,1.0,0.6285548461984909,0.9999999999999999,0.0,0.003957852168294605,0.005044967564710245,0.018115942028985504,0.017543859649122806,0.9272151898734177,0.7729468599033816
2009,0.0,0.12049861495844875,0.0016666666666666666,0.6601343784994402,0.32933195378087243,0.510204081632653,0.007262598794436878,0.679026651216686,0.0012000000000000001,0.9895833333333333,0.6331979106210097,0.9896907216494845,0.0,0.34932516252522783,0.0005006031336051187,0.018115942028985504,0.017543859649122806,0.9272151898734177,0.7729468599033816
2008,0.0,0.12049861495844875,0.0016666666666666666,0.6657334826427772,0.35948756160706213,0.4693877551020408,0.00284659939768973,0.6732329084588644,0.0012000000000000001,0.9895833333333333,0.06964596633778294,0.9896907216494845,0.0,0.3810654665530418,0.00497539817429602,0.018115942028985504,0.017543859649122806,0.9251054852320675,0.7777777777777778
2007,0.0,0.12188365650969529,0.0016666666666666666,0.6825307950727884,0.003323277345199412,0.4183673469387755,0.00018380360349321107,0.6674391657010429,0.0012000000000000001,1.0,0.06268136970400465,0.9896907216494845,0.0,0.0034815719389698525,0.004958958982911325,0.018115942028985504,0.017543859649122806,0.9208860759493671,0.7777777777777778
2006,0.0,0.12603878116343492,0.0016666666666666666,0.6937290033594625,0.292095367007674,0.38775510204081626,0.0001885165164032934,0.660486674391657,0.0016,1.0,0.0673244341265235,0.9999999999999999,0.0,0.30664243325527946,0.04917176385938607,0.018115942028985504,0.017543859649122806,0.9177215189873418,0.7777777777777778
2005,0.0,0.12742382271468145,0.0016666666666666666,0.6825307950727884,0.27986272905886145,0.346938775510204,0.00016966486476296404,0.6546929316338355,0.0016,0.9895833333333333,0.0713871154962275,0.9896907216494845,0.0,0.2926721038505284,0.04883013473969341,0.018115942028985504,0.017543859649122806,0.9071729957805907,0.748792270531401
2004,0.0,0.128808864265928,0.0016666666666666666,0.7374020156774916,0.2716251948126781,0.346938775510204,0.020963036624046225,0.6488991888760139,0.0016,1.0,0.0673244341265235,0.9896907216494845,0.0,0.28423898446562834,0.004849726082263383,0.018115942028985504,0.017543859649122806,0.9040084388185654,0.748792270531401
2003,0.0,0.13573407202216067,0.0016666666666666666,0.7547592385218366,0.23472601182916766,0.2755102040816326,0.0,0.641946697566628,0.0016,0.96875,0.06152060359837492,0.979381443298969,0.0,0.2491334734950745,0.04810789853604325,0.018115942028985504,0.017543859649122806,0.8987341772151899,0.7439613526570048
2002,0.0,0.013850415512465374,0.0016666666666666666,0.770996640537514,0.19402835847877853,0.2857142857142857,0.024436453438776908,0.6349942062572421,0.0016,0.9791666666666665,0.04933255948926291,0.979381443298969,0.0,0.20368671016554674,0.004780452705497505,0.021739130434782608,0.017543859649122806,0.8976793248945147,0.748792270531401
2001,0.0,0.01662049861495845,0.0016666666666666666,0.7771556550951849,0.17716636235804767,0.2755102040816326,0.0,0.6280417149478563,0.0016,0.9895833333333333,0.5525246662797446,0.979381443298969,0.0,0.1890193501252845,0.047422002451796806,0.021739130434782608,0.017543859649122806,0.8955696202531647,0.7536231884057971
2000,0.0,0.01662049861495845,0.0016666666666666666,0.7625979843225085,0.17506673024375186,0.2551020408163265,0.04712912910082335,0.6210892236384704,0.0016,0.9895833333333333,0.5455600696459663,0.979381443298969,0.0,0.18850180912357567,0.005342516155891638,0.021739130434782608,0.017543859649122806,0.8902953586497891,0.7584541062801932
2011,0.0,0.3988919667590028,0.0011111111111111111,0.4977603583426652,0.006854362066584346,0.7551020408163265,9.42582582016467e-06,0.3835457705677868,0.0012000000000000001,0.75,0.1596053395240859,0.7525773195876289,0.11683168316831682,0.014387255123229878,0.00013114022927037674,0.22826086956521743,0.2175438596491228,0.70042194092827,0.6038647342995169
2010,0.0,0.40581717451523547,0.0011111111111111111,0.49496080627099664,0.007459904588345307,0.673469387755102,4.712912910082335e-06,0.37659327925840097,0.0012000000000000001,0.6770833333333333,0.17643644805571676,0.6701030927835051,0.13663366336633664,0.07344427407921082,1.2665210588669436e-05,0.23188405797101452,0.22105263157894736,0.6962025316455697,0.6038647342995169
2009,0.0,0.04155124653739612,0.0011111111111111111,0.48320268756998885,0.0026853747495007244,0.7959183673469387,0.0,0.3707995365005794,0.0012000000000000001,0.7395833333333333,0.17759721416134647,0.7628865979381443,0.15643564356435644,0.006394009393914057,0.0012263466739033115,0.23913043478260873,0.2245614035087719,0.6877637130801688,0.5990338164251208
2008,0.0,0.4113573407202216,0.0011111111111111111,0.48936170212765956,0.0005674679106000318,0.8265306122448979,1.4138738730247004e-05,0.36384704519119354,0.0012000000000000001,0.8125,0.12594312246082412,0.8247422680412371,0.17425742574257427,0.001616107545512741,0.0011874374960998463,0.24275362318840582,0.22807017543859645,0.6867088607594936,0.5990338164251208
2007,0.0,0.40166204986149584,0.0011111111111111111,0.5044792833146697,0.028000073522920877,0.7551020408163265,0.0,0.35805330243337197,0.0012000000000000001,0.78125,0.14451538015089957,0.8144329896907216,0.19603960396039605,0.07007687712491108,0.0011509435732600468,0.2463768115942029,0.2350877192982456,0.680379746835443,0.5990338164251208
2006,0.0,0.39750692520775627,0.0011111111111111111,0.44792833146696526,0.002080974438261324,0.520408163265306,0.0004241621619074101,0.35225955967555045,0.0012000000000000001,0.4270833333333333,0.14567614625652928,0.443298969072165,0.2099009900990099,0.006092888594413778,0.0011166670476972897,0.25362318840579706,0.23859649122807017,0.681434599156118,0.5990338164251208
2005,0.0,0.04986149584487535,0.0011111111111111111,0.4316909294512878,0.01813374772802678,0.2755102040816326,0.0,0.03244495944380069,0.0012000000000000001,0.4270833333333333,0.13871154962275098,0.443298969072165,0.21386138613861386,0.05655410443232319,0.00011059317224347879,0.2572463768115942,0.24561403508771926,0.6751054852320675,0.5990338164251208
2011,0.0,0.17451523545706374,0.0005555555555555556,0.4552071668533035,0.010213021700666743,0.8979591836734693,0.00030162642624526943,0.6002317497103128,0.0004,0.8854166666666666,0.5229251305861868,0.9484536082474226,0.0,0.03124878511559809,2.9686381809409476e-06,0.09057971014492754,0.09473684210526315,0.7827004219409283,0.6425120772946861
2010,0.0,0.18144044321329642,0.0005555555555555556,0.4048152295632699,0.00996787201541106,0.9591836734693877,0.00010368408402181136,0.5909617612977983,0.0004,0.8854166666666666,0.06558328496807891,0.9278350515463917,0.0,0.024861707018568366,3.0080551419479737e-06,0.09057971014492754,0.09473684210526315,0.7784810126582279,0.6425120772946861
2009,0.0,0.18282548476454294,0.0005555555555555556,0.3723404255319149,0.0009513097734225295,0.5408163265306122,0.0001083969969318937,0.5828505214368481,0.0004,0.9375,0.04759141033081834,0.8865979381443299,0.0,0.0023068281926998664,3.0482449845433733e-06,0.09057971014492754,0.09473684210526315,0.7742616033755275,0.6183574879227054
2008,0.0,0.17590027700831026,0.0005555555555555556,0.4008958566629339,0.0077907215411641174,0.8979591836734693,0.00026392312296461077,0.052143684820393985,0.0004,0.0625,0.5002901915264074,0.9278350515463917,0.0,0.026627838487108133,6.955934295357598e-09,0.09057971014492754,0.09473684210526315,0.7753164556962026,0.6328502415458936
